1211201851	西藏银币十两	0.jpg	1.jpg	XF	45	1950
1211301771	袁世凯像壹圆	813.jpg	814.jpg	XF	45	1914
1211301773	袁世凯像壹圆	815.jpg	816.jpg	XF	45	1914
1211301775	袁世凯像壹圆	817.jpg	818.jpg	XF	45	1914
1211301781	袁世凯像壹圆	819.jpg	820.jpg	XF	45	1914
1211301783	袁世凯像壹圆	821.jpg	822.jpg	XF	45	1914
1211301785	袁世凯像壹圆	823.jpg	824.jpg	XF	45	1914
1211301789	袁世凯像壹圆	825.jpg	826.jpg	XF	45	1914
1211301791	袁世凯像壹圆	827.jpg	828.jpg	XF	45	1914
1211301795	袁世凯像壹圆	829.jpg	830.jpg	XF	45	1914
1211301797	袁世凯像壹圆	831.jpg	832.jpg	XF	45	1914
1211301799	袁世凯像壹圆	833.jpg	834.jpg	XF	45	1921
1211301803	袁世凯像壹圆	835.jpg	836.jpg	XF	45	1921
1211301805	袁世凯像壹圆	837.jpg	838.jpg	XF	45	1920
1211301811	袁世凯像贰角	839.jpg	840.jpg	XF	45	1916
1211301813	袁世凯像贰角	841.jpg	842.jpg	XF	45	1916
1211301815	开国纪念壹圆	843.jpg	844.jpg	XF	45	1927
1211301817	开国纪念壹圆	845.jpg	846.jpg	XF	45	1927
1211301819	开国纪念壹圆	847.jpg	848.jpg	XF	45	1927
1211301821	开国纪念壹圆	849.jpg	850.jpg	XF	45	1927
1211301823	开国纪念壹圆	851.jpg	852.jpg	XF	45	1927
1211301825	开国纪念壹圆	853.jpg	854.jpg	XF	45	1927
1211301827	开国纪念壹圆	855.jpg	856.jpg	XF	45	1927
1211301829	开国纪念壹圆	857.jpg	858.jpg	XF	45	1927
1211301831	开国纪念壹圆	859.jpg	860.jpg	XF	45	1927
1211301833	开国纪念壹圆	861.jpg	862.jpg	XF	45	1927
1211301899	东三省造二角	863.jpg	864.jpg	XF	45	1912
1211301901	东三省造二角	865.jpg	866.jpg	XF	45	1909
1211301917	袁世凯像壹圆	867.jpg	868.jpg	XF	45	1914
1211301923	孙中山像壹圆	869.jpg	870.jpg	XF	45	1934
1211301953	云南省造半圆	871.jpg	872.jpg	XF	45	1911
1211301957	奉天省造二角	873.jpg	874.jpg	XF	45	1904
1211301963	福建省造二角	875.jpg	876.jpg	XF	45	1894
1211301969	奉天省造二角	877.jpg	878.jpg	XF	45	1904
1211301981	江南省造一角	879.jpg	880.jpg	XF	45	1898
1211301983	福建省造5分	881.jpg	882.jpg	XF	45	1894
1211301993	奉天省造二角	883.jpg	884.jpg	XF	45	1904
1211302003	奉天省造二角	885.jpg	886.jpg	XF	45	1904
1211302021	东三省造二角	887.jpg	888.jpg	XF	45	1907
1211302039	东三省造二角	889.jpg	890.jpg	XF	45	1914
1211302049	东三省造二角	891.jpg	892.jpg	XF	45	1909
1211302053	东三省造二角	893.jpg	894.jpg	XF	45	1909
1211302055	东三省造二角	895.jpg	896.jpg	XF	45	1909
1211302057	东三省造二角	897.jpg	898.jpg	XF	45	1909
1211302061	东三省造二角	899.jpg	900.jpg	XF	45	1909
1211302063	东三省造二角	901.jpg	902.jpg	XF	45	1909
1211302065	东三省造二角	903.jpg	904.jpg	XF	45	1909
1211302069	东三省造二角	905.jpg	906.jpg	XF	45	1909
1211302071	东三省造二角	907.jpg	908.jpg	XF	45	1909
1211302083	东三省造二角	909.jpg	910.jpg	XF	45	1909
1211302091	唐继尧像半圆	911.jpg	912.jpg	XF	45	1919
1211302099	袁世凯像壹圆	913.jpg	914.jpg	XF	45	1920
1211302109	广东省造壹毫	915.jpg	916.jpg	XF	45	1913
1211302195	袁世凯像壹圆	917.jpg	918.jpg	XF	45	1914
1211302201	袁世凯像壹圆	919.jpg	920.jpg	XF	45	1914
1211302211	袁世凯像壹圆	921.jpg	922.jpg	XF	45	1914
1211302219	北洋局造一圆	923.jpg	924.jpg	XF	45	1908
1211302225	云南省造半圆	925.jpg	926.jpg	XF	45	1911
1211302229	云南省造半圆	927.jpg	928.jpg	XF	45	1911
1211302237	袁世凯像壹圆	929.jpg	930.jpg	XF	45	1921
1211302245	开国纪念壹圆	931.jpg	932.jpg	XF	45	1927
1211302253	广东省造贰毫	933.jpg	934.jpg	XF	45	1923
1211302255	广东省造贰毫	935.jpg	936.jpg	XF	45	1923
1211302265	唐继尧像半圆	937.jpg	938.jpg	XF	45	1919
1211302267	袁世凯像壹圆	939.jpg	940.jpg	XF	45	1921
1211302269	造币总厂一圆	941.jpg	942.jpg	XF	45	1908
1211302273	袁世凯像壹圆	943.jpg	944.jpg	XF	45	1914
1211302275	袁世凯像壹圆	945.jpg	946.jpg	XF	45	1914
1211302287	北洋局造一圆	947.jpg	948.jpg	XF	45	1908
1211302307	云南省造贰角	949.jpg	950.jpg	XF	45	1932
1211302315	开国纪念壹圆	951.jpg	952.jpg	XF	45	1927
1211302319	开国纪念壹圆	953.jpg	954.jpg	XF	45	1927
1211302325	袁世凯像壹圆	955.jpg	956.jpg	XF	45	1914
1211302327	袁世凯像壹圆	957.jpg	958.jpg	XF	45	1914
1211302331	袁世凯像壹圆	959.jpg	960.jpg	XF	45	1921
1211302363	云南省造半圆	961.jpg	962.jpg	XF	45	1911
1211302365	云南省造半圆	963.jpg	964.jpg	XF	45	1911
1211302401	袁世凯像壹角	965.jpg	966.jpg	XF	45	1914
1211302425	袁世凯像壹圆	967.jpg	968.jpg	XF	45	1914
1211302427	袁世凯像壹圆	969.jpg	970.jpg	XF	45	1914
1211302429	袁世凯像壹圆	971.jpg	972.jpg	XF	45	1914
1211302431	袁世凯像壹圆	973.jpg	974.jpg	XF	45	1914
1211302433	袁世凯像壹圆	975.jpg	976.jpg	XF	45	1914
1211302435	袁世凯像壹圆	977.jpg	978.jpg	XF	45	1914
1211302437	袁世凯像壹圆	979.jpg	980.jpg	XF	45	1914
1211302439	袁世凯像壹圆	981.jpg	982.jpg	XF	45	1914
1211302441	袁世凯像壹圆	983.jpg	984.jpg	XF	45	1914
1211302443	袁世凯像壹圆	985.jpg	986.jpg	XF	45	1914
1211302445	袁世凯像壹圆	987.jpg	988.jpg	XF	45	1914
1211302447	袁世凯像壹圆	989.jpg	990.jpg	XF	45	1921
1211302449	袁世凯像壹圆	991.jpg	992.jpg	XF	45	1921
1211302451	袁世凯像壹圆	993.jpg	994.jpg	XF	45	1921
1211302455	袁世凯像壹圆	995.jpg	996.jpg	XF	45	1921
1211302839	袁世凯像壹圆	997.jpg	998.jpg	XF	45	1914
1211302847	开国纪念壹圆	999.jpg	1000.jpg	XF	45	1927
1211302859	袁世凯像壹圆	1001.jpg	1002.jpg	XF	45	1914
1211302861	袁世凯像壹圆	1003.jpg	1004.jpg	XF	45	1914
1211302877	袁世凯像壹圆	1005.jpg	1006.jpg	XF	45	1919
1211302885	袁世凯像壹圆	1007.jpg	1008.jpg	XF	45	1914
1211302891	袁世凯像壹圆	1009.jpg	1010.jpg	XF	45	1914
1211302893	袁世凯像壹圆	1011.jpg	1012.jpg	XF	45	1914
1211302895	袁世凯像壹圆	1013.jpg	1014.jpg	XF	45	1914
1211302899	袁世凯像壹圆	1015.jpg	1016.jpg	XF	45	1920
1211302901	开国纪念壹圆	1017.jpg	1018.jpg	XF	45	1927
1211302907	云南省造半圆	1019.jpg	1020.jpg	XF	45	1911
1211302909	云南省造半圆	1021.jpg	1022.jpg	XF	45	1911
1211302927	袁世凯像壹圆	1025.jpg	1026.jpg	XF	45	1914
1211302941	袁世凯像壹圆	1027.jpg	1028.jpg	XF	45	1914
1211302957	袁世凯像壹圆	1029.jpg	1030.jpg	XF	45	1914
1211302973	袁世凯像壹圆	1031.jpg	1032.jpg	XF	45	1920
1211302977	袁世凯像壹圆	1033.jpg	1034.jpg	XF	45	1914
1211302985	袁世凯像壹圆	1035.jpg	1036.jpg	XF	45	1921
1211302987	袁世凯像壹圆	1037.jpg	1038.jpg	XF	45	1921
1211302997	袁世凯像壹圆	1039.jpg	1040.jpg	XF	45	1914
1211302999	云南省造半圆	1041.jpg	1042.jpg	XF	45	1908
1211303007	袁世凯像壹圆	1043.jpg	1044.jpg	XF	45	1921
1211303023	袁世凯像壹圆	1045.jpg	1046.jpg	XF	45	1914
1211303025	袁世凯像壹圆	1047.jpg	1048.jpg	XF	45	1914
1211303027	袁世凯像壹圆	1049.jpg	1050.jpg	XF	45	1914
1211303029	袁世凯像壹圆	1051.jpg	1052.jpg	XF	45	1914
1211303031	袁世凯像壹圆	1053.jpg	1054.jpg	XF	45	1914
1211303033	袁世凯像壹圆	1055.jpg	1056.jpg	XF	45	1914
1211303035	袁世凯像壹圆	1057.jpg	1058.jpg	XF	45	1914
1211303037	袁世凯像壹圆	1059.jpg	1060.jpg	XF	45	1914
1211303039	袁世凯像壹圆	1061.jpg	1062.jpg	XF	45	1914
1211303041	袁世凯像壹圆	1063.jpg	1064.jpg	XF	45	1914
1211303043	袁世凯像壹圆	1065.jpg	1066.jpg	XF	45	1914
1211303045	袁世凯像壹圆	1067.jpg	1068.jpg	XF	45	1914
1211303047	袁世凯像壹圆	1069.jpg	1070.jpg	XF	45	1921
1211303049	袁世凯像壹圆	1071.jpg	1072.jpg	XF	45	1921
1211303051	袁世凯像壹圆	1073.jpg	1074.jpg	XF	45	1920
1211303063	袁世凯像壹圆	1075.jpg	1076.jpg	XF	45	1914
1211303071	袁世凯像壹圆	1077.jpg	1078.jpg	XF	45	1920
1211303075	袁世凯像壹圆	1079.jpg	1080.jpg	XF	45	1920
1211303093	北洋局造一圆	1081.jpg	1082.jpg	XF	45	1908
1211303097	北洋局造一圆	1083.jpg	1084.jpg	XF	45	1908
1211303109	造币总厂一圆	1085.jpg	1086.jpg	XF	45	1908
1211303113	北洋局造一圆	1087.jpg	1088.jpg	XF	45	1908
1211303117	北洋局造一圆	1089.jpg	1090.jpg	XF	45	1908
1211303119	北洋局造一圆	1091.jpg	1092.jpg	XF	45	1908
1211303125	云南省造半圆	1093.jpg	1094.jpg	XF	45	1911
1211303139	唐继尧像半圆	1095.jpg	1096.jpg	XF	45	1919
1211303143	云南省造半圆	1097.jpg	1098.jpg	XF	45	1932
1211303145	云南省造半圆	1099.jpg	1100.jpg	XF	45	1932
1211303149	袁世凯像壹圆	1101.jpg	1102.jpg	XF	45	1914
1211303151	袁世凯像壹圆	1103.jpg	1104.jpg	XF	45	1921
1211303205	大清银币壹圆	1105.jpg	1106.jpg	XF	45	1911
1211303215	四川银币壹圆	1107.jpg	1108.jpg	XF	45	1912
1211303229	袁世凯像壹圆	1109.jpg	1110.jpg	XF	45	1921
1211303233	开国纪念壹圆	1111.jpg	1112.jpg	XF	45	1927
1211303245	云南省造一圆	1113.jpg	1114.jpg	XF	45	1911
1211303253	袁世凯像壹圆	1115.jpg	1116.jpg	XF	45	1914
1211303255	袁世凯像壹圆	1117.jpg	1118.jpg	XF	45	1914
1211303265	大清银币壹圆	1119.jpg	1120.jpg	XF	45	1911
1211303277	袁世凯像壹圆	1121.jpg	1122.jpg	XF	45	1914
1211303283	袁世凯像壹圆	1123.jpg	1124.jpg	XF	45	1914
1211303287	袁世凯像壹圆	1125.jpg	1126.jpg	XF	45	1921
1211303313	袁世凯像壹圆	1127.jpg	1128.jpg	XF	45	1914
1211303323	袁世凯像壹圆	1129.jpg	1130.jpg	XF	45	1914
1211303331	袁世凯像壹圆	1131.jpg	1132.jpg	XF	45	1921
1211303333	袁世凯像壹圆	1133.jpg	1134.jpg	XF	45	1921
1211303345	北洋局造一圆	1135.jpg	1136.jpg	XF	45	1908
1211303353	袁世凯像壹圆	1137.jpg	1138.jpg	XF	45	1914
1211303355	北洋局造一圆	1139.jpg	1140.jpg	XF	45	1908
1211303357	广东省造一圆	1141.jpg	1142.jpg	XF	45	1909
1211303369	袁世凯像壹圆	1143.jpg	1144.jpg	XF	45	1914
1211303375	四川省造一圆	1145.jpg	1146.jpg	XF	45	1898
1211303417	袁世凯像壹圆	1147.jpg	1148.jpg	XF	45	1914
1211303419	袁世凯像壹圆	1149.jpg	1150.jpg	XF	45	1914
1211303421	袁世凯像壹圆	1151.jpg	1152.jpg	XF	45	1914
1211303429	袁世凯像壹圆	1153.jpg	1154.jpg	XF	45	1914
1211303431	袁世凯像壹圆	1155.jpg	1156.jpg	XF	45	1914
1211303435	袁世凯像壹圆	1157.jpg	1158.jpg	XF	45	1914
1211303437	袁世凯像壹圆	1159.jpg	1160.jpg	XF	45	1914
1211303439	袁世凯像壹圆	1161.jpg	1162.jpg	XF	45	1914
1211303441	袁世凯像壹圆	1163.jpg	1164.jpg	XF	45	1914
1211303443	袁世凯像壹圆	1165.jpg	1166.jpg	XF	45	1914
1211303445	袁世凯像壹圆	1167.jpg	1168.jpg	XF	45	1914
1211303447	袁世凯像壹圆	1169.jpg	1170.jpg	XF	45	1914
1211303449	袁世凯像壹圆	1171.jpg	1172.jpg	XF	45	1914
1211303451	袁世凯像壹圆	1173.jpg	1174.jpg	XF	45	1914
1211303453	袁世凯像壹圆	1175.jpg	1176.jpg	XF	45	1914
1211303455	袁世凯像壹圆	1177.jpg	1178.jpg	XF	45	1914
1211303813	北洋局造一圆	1179.jpg	1180.jpg	XF	45	1903
1211303815	孙中山像壹圆	1181.jpg	1182.jpg	XF	45	1933
1211303935	袁世凯像壹圆	1183.jpg	1184.jpg	XF	45	1919
1211303971	云南省造贰角	1185.jpg	1186.jpg	XF	45	1932
1211303983	云南省造贰角	1187.jpg	1188.jpg	XF	45	1932
1211303985	云南省造贰角	1189.jpg	1190.jpg	XF	45	1932
1211303987	云南省造贰角	1191.jpg	1192.jpg	XF	45	1932
1211303993	云南省造贰角	1194.jpg	1195.jpg	XF	45	1932
1211303995	云南省造贰角	1196.jpg	1197.jpg	XF	45	1932
1211303997	云南省造贰角	1198.jpg	1199.jpg	XF	45	1932
1211303999	云南省造贰角	1200.jpg	1201.jpg	XF	45	1932
1211304001	云南省造贰角	1202.jpg	1203.jpg	XF	45	1932
1211304031	云南省造半圆	1205.jpg	1206.jpg	XF	45	1932
1211304099	袁世凯像壹圆	1207.jpg	1208.jpg	XF	45	1914
1211304141	袁世凯像壹圆	1209.jpg	1210.jpg	XF	45	1914
1211304151	大清银币壹圆	1211.jpg	1212.jpg	XF	45	1911
1211304179	云南省造半圆	1213.jpg	1214.jpg	XF	45	1909
1211304185	袁世凯像壹圆	1215.jpg	1216.jpg	XF	45	1920
1211304187	袁世凯像壹圆	1217.jpg	1218.jpg	XF	45	1920
1211304195	袁世凯像壹圆	1219.jpg	1220.jpg	XF	45	1914
1211304207	袁世凯像壹圆	1221.jpg	1222.jpg	XF	45	1921
1211304217	袁世凯像壹圆	1223.jpg	1224.jpg	XF	45	1921
1211304219	袁世凯像壹圆	1225.jpg	1226.jpg	XF	45	1914
1211304233	袁世凯像壹圆	1227.jpg	1228.jpg	XF	45	1921
1211304235	袁世凯像壹圆	1229.jpg	1230.jpg	XF	45	1921
1211304299	袁世凯像壹圆	1231.jpg	1232.jpg	XF	45	1921
1211304301	袁世凯像壹圆	1233.jpg	1234.jpg	XF	45	1921
1211304303	袁世凯像壹圆	1235.jpg	1236.jpg	XF	45	1921
1211304305	袁世凯像壹圆	1237.jpg	1238.jpg	XF	45	1921
1211304337	袁世凯像壹圆	1239.jpg	1240.jpg	XF	45	1921
1211304339	袁世凯像壹圆	1241.jpg	1242.jpg	XF	45	1921
1211304341	袁世凯像壹圆	1243.jpg	1244.jpg	XF	45	1921
1211304343	袁世凯像壹圆	1245.jpg	1246.jpg	XF	45	1921
1211304347	袁世凯像壹圆	1247.jpg	1248.jpg	XF	45	1914
1211304349	袁世凯像壹圆	1249.jpg	1250.jpg	XF	45	1914
1211304351	袁世凯像壹圆	1251.jpg	1252.jpg	XF	45	1914
1211304353	袁世凯像壹圆	1253.jpg	1254.jpg	XF	45	1914
1211304355	袁世凯像壹圆	1255.jpg	1256.jpg	XF	45	1914
1211304357	袁世凯像壹圆	1257.jpg	1258.jpg	XF	45	1914
1211304359	袁世凯像壹圆	1259.jpg	1260.jpg	XF	45	1914
1211304361	袁世凯像壹圆	1261.jpg	1262.jpg	XF	45	1914
1211304363	袁世凯像壹圆	1263.jpg	1264.jpg	XF	45	1914
1211304365	袁世凯像壹圆	1265.jpg	1266.jpg	XF	45	1914
1211304367	袁世凯像壹圆	1267.jpg	1268.jpg	XF	45	1914
1211304369	袁世凯像壹圆	1269.jpg	1270.jpg	XF	45	1914
1211304375	袁世凯像壹圆	1271.jpg	1272.jpg	XF	45	1921
1211304377	袁世凯像壹圆	1273.jpg	1274.jpg	XF	45	1921
1211304381	袁世凯像壹圆	1275.jpg	1276.jpg	XF	45	1921
1211304383	袁世凯像壹圆	1277.jpg	1278.jpg	XF	45	1921
1211304385	袁世凯像壹圆	1279.jpg	1280.jpg	XF	45	1921
1211304387	袁世凯像壹圆	1281.jpg	1282.jpg	XF	45	1921
1211304393	北洋局造一圆	1283.jpg	1284.jpg	XF	45	1908
1211304395	四川银币壹圆	1285.jpg	1286.jpg	XF	45	1912
1211304407	云南省造半圆	1287.jpg	1288.jpg	XF	45	1911
1211304411	新疆省造币厂壹圆	1289.jpg	1290.jpg	XF	45	1949
1211304539	袁世凯像壹圆	1291.jpg	1292.jpg	XF	45	1920
1211304541	袁世凯像壹圆	1293.jpg	1294.jpg	XF	45	1919
1211304547	袁世凯像壹圆	1295.jpg	1296.jpg	XF	45	1914
1211304549	袁世凯像壹圆	1297.jpg	1298.jpg	XF	45	1914
1211304555	袁世凯像壹圆	1299.jpg	1300.jpg	XF	45	1914
1211304557	袁世凯像壹圆	1301.jpg	1302.jpg	XF	45	1914
1211304571	袁世凯像壹圆	1303.jpg	1304.jpg	XF	45	1914
1211304573	袁世凯像壹圆	1305.jpg	1306.jpg	XF	45	1914
1211304575	袁世凯像壹圆	1307.jpg	1308.jpg	XF	45	1914
1211304581	袁世凯像壹角	1309.jpg	1310.jpg	XF	45	1914
1211304583	龙凤银币贰角	1311.jpg	1312.jpg	XF	45	1926
1211304599	袁世凯像壹圆	1313.jpg	1314.jpg	XF	45	1914
1211304603	袁世凯像壹圆	1315.jpg	1316.jpg	XF	45	1914
1211304625	袁世凯像壹圆	1317.jpg	1318.jpg	XF	45	1921
1211304629	西藏银币十两	1319.jpg	1320.jpg	XF	45	1950
1211304633	西藏银币十两	1321.jpg	1322.jpg	XF	45	1950
1211304643	袁世凯像壹圆	1323.jpg	1324.jpg	XF	45	1914
1211304655	袁世凯像壹圆	1325.jpg	1326.jpg	XF	45	1914
1211304657	袁世凯像壹圆	1327.jpg	1328.jpg	XF	45	1914
1211304659	袁世凯像壹圆	1329.jpg	1330.jpg	XF	45	1919
1211304667	袁世凯像壹圆	1331.jpg	1332.jpg	XF	45	1921
1211304685	袁世凯像壹圆	1333.jpg	1334.jpg	XF	45	1920
1211304711	袁世凯像壹圆	1335.jpg	1336.jpg	XF	45	1920
1211304713	袁世凯像壹圆	1337.jpg	1338.jpg	XF	45	1920
1211304715	袁世凯像壹圆	1339.jpg	1340.jpg	XF	45	1920
1211304717	袁世凯像壹圆	1341.jpg	1342.jpg	XF	45	1920
1211304719	袁世凯像壹圆	1343.jpg	1344.jpg	XF	45	1920
1211304721	袁世凯像壹圆	1345.jpg	1346.jpg	XF	45	1920
1211304723	袁世凯像壹圆	1347.jpg	1348.jpg	XF	45	1920
1211304725	袁世凯像壹圆	1349.jpg	1350.jpg	XF	45	1920
1211304727	袁世凯像壹圆	1351.jpg	1352.jpg	XF	45	1920
1211304729	袁世凯像壹圆	1353.jpg	1354.jpg	XF	45	1920
1211304731	袁世凯像壹圆	1355.jpg	1356.jpg	XF	45	1920
1211304733	袁世凯像壹圆	1357.jpg	1358.jpg	XF	45	1920
1211304735	袁世凯像壹圆	1359.jpg	1360.jpg	XF	45	1920
1211304787	云南省造半圆	1361.jpg	1362.jpg	XF	45	1911
1211304801	袁世凯像壹圆	1363.jpg	1364.jpg	XF	45	1914
1211304803	袁世凯像壹圆	1365.jpg	1366.jpg	XF	45	1914
1211304809	袁世凯像壹圆	1367.jpg	1368.jpg	XF	45	1914
1211304811	袁世凯像壹圆	1369.jpg	1370.jpg	XF	45	1921
1211304813	袁世凯像壹圆	1371.jpg	1372.jpg	XF	45	1920
1211304817	袁世凯像壹圆	1373.jpg	1374.jpg	XF	45	1921
1211304825	袁世凯像壹圆	1375.jpg	1376.jpg	XF	45	1914
1211304835	袁世凯像壹圆	1377.jpg	1378.jpg	XF	45	1921
1211304871	袁世凯像壹圆	1379.jpg	1380.jpg	XF	45	1920
1211304909	云南省造半圆	1381.jpg	1382.jpg	XF	45	1932
1211304911	云南省造半圆	1383.jpg	1384.jpg	XF	45	1932
1211304913	云南省造半圆	1385.jpg	1386.jpg	XF	45	1932
1211304915	云南省造半圆	1387.jpg	1388.jpg	XF	45	1932
1211304917	云南省造半圆	1389.jpg	1390.jpg	XF	45	1932
1211304919	云南省造半圆	1391.jpg	1392.jpg	XF	45	1932
1211304921	云南省造半圆	1393.jpg	1394.jpg	XF	45	1932
1211304923	云南省造半圆	1395.jpg	1396.jpg	XF	45	1932
1211304925	云南省造半圆	1397.jpg	1398.jpg	XF	45	1932
1211304945	孙中山像壹圆	1399.jpg	1400.jpg	XF	45	1934
1211304949	袁世凯像壹圆	1401.jpg	1402.jpg	XF	45	1920
1211304977	云南省造贰角	1403.jpg	1404.jpg	XF	45	1949
1211304979	云南省造半圆	1405.jpg	1406.jpg	XF	45	1932
1211304995	袁世凯像壹圆	1407.jpg	1408.jpg	XF	45	1914
1211304997	袁世凯像壹圆	1409.jpg	1410.jpg	XF	45	1914
1211304999	袁世凯像壹圆	1411.jpg	1412.jpg	XF	45	1914
1211305053	袁世凯像壹圆	1413.jpg	1414.jpg	XF	45	1914
1211305055	袁世凯像壹圆	1415.jpg	1416.jpg	XF	45	1914
1211305057	袁世凯像壹圆	1417.jpg	1418.jpg	XF	45	1914
1211305059	袁世凯像壹圆	1419.jpg	1420.jpg	XF	45	1914
1211305061	袁世凯像壹圆	1421.jpg	1422.jpg	XF	45	1914
1211305063	袁世凯像壹圆	1423.jpg	1424.jpg	XF	45	1914
1211305065	袁世凯像壹圆	1425.jpg	1426.jpg	XF	45	1914
1211305067	袁世凯像壹圆	1427.jpg	1428.jpg	XF	45	1914
1211305069	袁世凯像壹圆	1429.jpg	1430.jpg	XF	45	1914
1211305071	袁世凯像壹圆	1431.jpg	1432.jpg	XF	45	1914
1211305073	袁世凯像壹圆	1433.jpg	1434.jpg	XF	45	1914
1211305123	北洋局造一圆	1435.jpg	1436.jpg	XF	45	1908
1211305139	云南省造二角	1437.jpg	1438.jpg	XF	45	1908
1211305149	大清银币壹圆	1439.jpg	1440.jpg	XF	45	1911
1211305157	袁世凯像壹圆	1441.jpg	1442.jpg	XF	45	1914
1211305191	北洋局造一圆	1443.jpg	1444.jpg	XF	45	1908
1211305201	袁世凯像壹圆	1445.jpg	1446.jpg	XF	45	1914
1211305207	袁世凯像壹圆	1447.jpg	1448.jpg	XF	45	1914
1211305209	袁世凯像壹圆	1449.jpg	1450.jpg	XF	45	1914
1211305215	袁世凯像壹圆	1451.jpg	1452.jpg	XF	45	1921
1211305219	北洋局造一圆	1453.jpg	1454.jpg	XF	45	1908
1211305239	袁世凯像壹圆	1455.jpg	1456.jpg	XF	45	1914
1211305257	袁世凯像壹圆	1457.jpg	1458.jpg	XF	45	1914
1211305259	袁世凯像壹圆	1459.jpg	1460.jpg	XF	45	1914
1211305289	北洋局造一圆	1461.jpg	1462.jpg	XF	45	1903
1211305291	袁世凯像壹圆	1463.jpg	1464.jpg	XF	45	1921
1211305309	袁世凯像壹圆	1465.jpg	1466.jpg	XF	45	1921
1211305317	袁世凯像壹圆	1467.jpg	1468.jpg	XF	45	1914
1211305323	袁世凯像壹圆	1469.jpg	1470.jpg	XF	45	1919
1211305325	袁世凯像壹圆	1471.jpg	1472.jpg	XF	45	1921
1211305333	云南省造二角	1473.jpg	1474.jpg	XF	45	1911
1211305363	四川省造卢比	1475.jpg	1476.jpg	XF	45	1912
1211305365	北洋局造一圆	1477.jpg	1478.jpg	XF	45	1898
1211305367	袁世凯像壹圆	1479.jpg	1480.jpg	XF	45	1914
1211305369	袁世凯像壹圆	1481.jpg	1482.jpg	XF	45	1914
1211305371	袁世凯像壹圆	1483.jpg	1484.jpg	XF	45	1920
1211305381	袁世凯像壹圆	1485.jpg	1486.jpg	XF	45	1921
1211305427	袁世凯像壹圆	1487.jpg	1488.jpg	XF	45	1921
1211305429	袁世凯像壹圆	1489.jpg	1490.jpg	XF	45	1921
1211305431	袁世凯像壹圆	1491.jpg	1492.jpg	XF	45	1921
1211305433	袁世凯像壹圆	1493.jpg	1494.jpg	XF	45	1921
1211305435	袁世凯像壹圆	1495.jpg	1496.jpg	XF	45	1921
1211305437	袁世凯像壹圆	1497.jpg	1498.jpg	XF	45	1921
1211305439	袁世凯像壹圆	1499.jpg	1500.jpg	XF	45	1920
1211305441	袁世凯像壹圆	1501.jpg	1502.jpg	XF	45	1920
1211305443	袁世凯像壹圆	1503.jpg	1504.jpg	XF	45	1920
1211305445	袁世凯像壹圆	1505.jpg	1506.jpg	XF	45	1914
1211305447	袁世凯像壹圆	1507.jpg	1508.jpg	XF	45	1914
1211305449	袁世凯像壹圆	1509.jpg	1510.jpg	XF	45	1914
1211305451	袁世凯像壹圆	1511.jpg	1512.jpg	XF	45	1914
1211305453	袁世凯像壹圆	1513.jpg	1514.jpg	XF	45	1914
1211305455	袁世凯像壹圆	1515.jpg	1516.jpg	XF	45	1914
1211305457	袁世凯像壹圆	1517.jpg	1518.jpg	XF	45	1914
1211305459	袁世凯像壹圆	1519.jpg	1520.jpg	XF	45	1914
1211305461	袁世凯像壹圆	1521.jpg	1522.jpg	XF	45	1914
1211305463	袁世凯像壹圆	1523.jpg	1524.jpg	XF	45	1914
1211305465	袁世凯像壹圆	1525.jpg	1526.jpg	XF	45	1914
1211305467	袁世凯像壹圆	1527.jpg	1528.jpg	XF	45	1914
1211305469	袁世凯像壹圆	1529.jpg	1530.jpg	XF	45	1914
1211305471	袁世凯像壹圆	1531.jpg	1532.jpg	XF	45	1914
1211305473	袁世凯像壹圆	1533.jpg	1534.jpg	XF	45	1914
1211305475	袁世凯像壹圆	1535.jpg	1536.jpg	XF	45	1914
1211305477	袁世凯像壹圆	1537.jpg	1538.jpg	XF	45	1914
1211305479	袁世凯像壹圆	1539.jpg	1540.jpg	XF	45	1914
1211305481	袁世凯像壹圆	1541.jpg	1542.jpg	XF	45	1914
1211305483	袁世凯像壹圆	1543.jpg	1544.jpg	XF	45	1914
1211305485	袁世凯像壹圆	1545.jpg	1546.jpg	XF	45	1914
1211305487	袁世凯像壹圆	1547.jpg	1548.jpg	XF	45	1914
1211305489	袁世凯像壹圆	1549.jpg	1550.jpg	XF	45	1914
1211305491	袁世凯像壹圆	1551.jpg	1552.jpg	XF	45	1914
1211305493	袁世凯像壹圆	1553.jpg	1554.jpg	XF	45	1914
1211305495	袁世凯像壹圆	1555.jpg	1556.jpg	XF	45	1914
1211305497	袁世凯像壹圆	1557.jpg	1558.jpg	XF	45	1914
1211305499	袁世凯像壹圆	1559.jpg	1560.jpg	XF	45	1914
1211305501	袁世凯像壹圆	1561.jpg	1562.jpg	XF	45	1914
1211305503	袁世凯像壹圆	1563.jpg	1564.jpg	XF	45	1914
1211305505	袁世凯像壹圆	1565.jpg	1566.jpg	XF	45	1914
1211305549	四川银币壹圆	1567.jpg	1568.jpg	XF	45	1912
1211305581	云南省造半圆	1569.jpg	1570.jpg	XF	45	1911
1211305583	云南省造半圆	1571.jpg	1572.jpg	XF	45	1911
